player_id,name,overall,primary_position,secondary_positions,auction_category,age,nationality,club,league,preferred_foot,pace,shooting,passing,dribbling,defending,physical,image_url,tier,source,source_fifa_version,source_record_kind
208104,Matheus,80,GK,,GK,30,Brazil,Sporting Braga,Liga Portugal,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
205431,N. Füllkrug,80,ST,,ATT,30,Germany,Borussia Dortmund,Bundesliga,Right,62,83,70,74,40,78,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
193198,N. Gudelj,80,CB,CDM,DEF,31,Serbia,Sevilla,La Liga,Right,55,73,78,70,79,85,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
211256,N. Tagliafico,80,LB,,DEF,30,Argentina,Olympique Lyonnais,Ligue 1,Left,79,56,72,75,78,80,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
238067,N. Zaniolo,80,RM,CF,MID,23,Italy,Aston Villa,Premier League,Left,83,78,72,81,51,86,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
227890,Nuno Santos,80,LW,LWB,ATT,28,Portugal,Sporting CP,Liga Portugal,Left,83,81,76,80,67,69,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
193698,O. Baumann,80,GK,,GK,33,Germany,TSG Hoffenheim,Bundesliga,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
221697,O. Watkins,80,ST,,ATT,27,England,Aston Villa,Premier League,Right,84,79,68,76,46,75,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
227813,O. Zinchenko,80,LB,,DEF,26,Ukraine,Arsenal,Premier League,Left,66,66,83,83,78,69,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
199576,Oriol Romeu,80,CDM,CM,MID,31,Spain,FC Barcelona,La Liga,Right,43,54,69,67,79,82,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
188567,P. Aubameyang,80,ST,,ATT,34,Gabon,Olympique de Marseille,Ligue 1,Right,83,81,72,77,35,64,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
237942,P. Estupiñán,80,LB,,DEF,25,Ecuador,Brighton & Hove Albion,Premier League,Left,77,47,71,76,77,75,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
221087,Pau López,80,GK,,GK,28,Spain,Olympique de Marseille,Ligue 1,Left,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
238896,Pepê,80,RM,"LM,RB",MID,26,Brazil,Porto,Liga Portugal,Right,86,68,71,83,62,60,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
224196,R. Bensebaini,80,LB,CB,DEF,28,Algeria,Borussia Dortmund,Bundesliga,Left,77,70,72,77,79,79,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
187598,Rafael Tolói,80,CB,,DEF,32,Italy,Atalanta,Serie A,Right,67,52,59,65,82,82,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
231943,Richarlison,80,ST,"LW,RW",ATT,26,Brazil,Tottenham Hotspur,Premier League,Right,77,79,72,82,53,78,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
224158,S. Amrabat,80,CDM,CM,MID,26,Morocco,Manchester United,Premier League,Right,68,71,77,79,74,80,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
173426,S. Mignolet,80,GK,,GK,35,Belgium,Club Brugge,Jupiler Pro League,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
208421,Saúl,80,CM,"LM,LWB",MID,28,Spain,Atlético Madrid,La Liga,Left,69,76,76,78,77,75,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
199564,Sergi Roberto,80,RB,CM,DEF,31,Spain,FC Barcelona,La Liga,Right,74,63,79,77,75,73,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
202651,Suso,80,RW,CAM,ATT,29,Spain,Sevilla,La Liga,Left,72,76,80,83,32,51,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
231352,T. Abraham,80,ST,,ATT,25,England,Roma,Serie A,Right,81,76,66,77,36,80,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
240679,T. Koopmeiners,80,CM,CDM,MID,25,Netherlands,Atalanta,Serie A,Left,68,75,80,76,76,77,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
237681,T. Kubo,80,RW,"ST,CAM",ATT,22,Japan,Real Sociedad,La Liga,Left,84,75,76,83,40,60,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
205686,T. Savanier,80,CAM,CM,MID,31,France,Montpellier,Ligue 1,Right,62,75,83,82,68,70,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
230313,Tony Abranjes,80,CB,,DEF,35,Brazil,Internacional,Serie A,Right,67,39,55,58,81,85,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
221660,V. Lindelöf,80,CB,,DEF,28,Sweden,Manchester United,Premier League,Right,59,51,73,72,81,76,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
223710,V. Muriqi,80,ST,,ATT,29,Kosovo,Mallorca,La Liga,Left,55,82,63,73,29,82,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
223874,V. Rongier,80,CDM,CM,MID,28,France,Olympique de Marseille,Ligue 1,Right,68,65,75,78,76,80,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
255253,Vitinha,80,CM,,MID,23,Portugal,Paris Saint Germain,Ligue 1,Right,69,68,79,85,70,66,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
232487,W. Endo,80,CM,CDM,MID,30,Japan,Liverpool,Premier League,Right,67,68,73,80,79,75,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
245630,Y. Fofana,80,CDM,CM,MID,24,France,Monaco,Ligue 1,Right,69,67,74,77,78,79,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
233738,Zubeldia,80,CB,,DEF,26,Spain,Real Sociedad,La Liga,Right,72,63,74,73,80,81,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
248148,Zubimendi,80,CDM,CM,MID,24,Spain,Real Sociedad,La Liga,Right,64,65,74,75,78,71,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
225201,Álex Berenguer,80,LM,RM,MID,27,Spain,Athletic Club,La Liga,Right,82,75,76,82,64,66,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
217036,Álex Moreno,80,LB,,DEF,30,Spain,Aston Villa,Premier League,Left,87,69,73,77,76,70,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
245235,A. Bah,79,RB,,DEF,25,Denmark,Benfica,Liga Portugal,Right,91,65,72,75,74,81,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
173221,A. Candreva,79,CF,"RM,CM",ATT,36,Italy,Salernitana,Serie A,Right,69,79,80,81,62,63,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
163489,A. Consigli,79,GK,,GK,36,Italy,Sassuolo,Serie A,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
229942,A. Disasi,79,CB,,DEF,25,France,Chelsea,Premier League,Right,49,48,53,56,80,84,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
225663,A. Golovin,79,LM,"RM,CAM",MID,27,Russia,Monaco,Ligue 1,Right,76,72,78,82,60,66,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
240753,A. Gouiri,79,ST,"LM,LW",ATT,23,France,Rennes,Ligue 1,Right,76,81,76,80,45,71,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
215716,A. Mitrović,79,ST,,ATT,28,Serbia,Al Hilal,Pro League,Right,63,79,61,70,27,88,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
216549,A. Sørloth,79,ST,,ATT,27,Norway,Villarreal,La Liga,Left,79,78,69,74,36,85,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
177413,A. Witsel,79,CDM,"CB,CM",MID,34,Belgium,Atlético Madrid,La Liga,Right,35,63,77,75,79,74,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
230216,Adnan Vidual,79,RB,,DEF,31,Brazil,Internacional,Serie A,Right,83,52,70,71,76,72,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
212462,Alex Telles,79,LB,LM,DEF,30,Brazil,Al Nassr,Pro League,Left,78,74,79,77,75,70,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
191740,Ander Herrera,79,CM,CDM,MID,33,Spain,Athletic Club,La Liga,Right,60,71,77,78,79,74,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
220651,Angeliño,79,LB,LM,DEF,26,Spain,Galatasaray,Super Lig,Left,71,71,81,82,74,68,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
215590,Ayoze Pérez,79,LM,"RM,CAM",MID,29,Spain,Real Betis,La Liga,Right,76,72,76,82,58,64,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
184432,Azpilicueta,79,RB,CB,DEF,33,Spain,Atlético Madrid,La Liga,Right,61,55,76,72,81,73,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
190674,B. André,79,CDM,CM,MID,32,France,Lille,Ligue 1,Right,63,64,73,75,78,83,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
189682,B. Mee,79,CB,,DEF,33,England,Brentford,Premier League,Left,51,42,54,57,82,76,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
242187,C. Baumgartner,79,CAM,"CM,CF",MID,23,Austria,RB Leipzig,Bundesliga,Right,75,73,74,81,45,59,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
209846,C. Günter,79,LB,LM,DEF,30,Germany,SC Freiburg,Bundesliga,Left,81,58,71,71,74,84,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
211093,C. McGregor,79,CDM,CM,MID,30,Scotland,Celtic,Premiership,Left,80,74,78,81,69,77,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
227796,C. Pulisic,79,LW,"RW,LM",ATT,24,United States,Milan,Serie A,Right,84,71,73,84,37,55,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
219683,C. Tolisso,79,CDM,CM,MID,28,France,Olympique Lyonnais,Ligue 1,Right,58,78,77,77,77,74,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
210930,Carles Gil,79,CAM,RM,MID,30,Spain,New England,Major League Soccer,Left,70,69,80,79,38,62,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
258648,Carlos Augusto,79,LM,,MID,24,Brazil,Inter,Serie A,Left,79,70,76,79,76,80,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
234153,Carlos Soler,79,CM,,MID,26,Spain,Paris Saint Germain,Ligue 1,Right,77,76,80,79,70,72,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
243976,Catena,79,CB,,DEF,28,Spain,Osasuna,La Liga,Right,65,39,63,53,80,78,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
239231,Cucurella,79,LB,"CB,LWB",DEF,24,Spain,Chelsea,Premier League,Left,75,68,77,79,75,74,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
198032,D. Burn,79,CB,LB,DEF,31,England,Newcastle United,Premier League,Left,51,34,67,64,80,85,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
233306,D. Henderson,79,GK,,GK,26,England,Crystal Palace,Premier League,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
229261,D. Zakaria,79,CDM,CM,MID,26,Switzerland,Monaco,Ligue 1,Right,80,63,72,76,78,84,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
216150,D. Zappacosta,79,LWB,"LM,RM",DEF,31,Italy,Atalanta,Serie A,Right,78,67,73,74,75,72,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
222509,Dani Ceballos,79,CM,"CDM,LW",MID,26,Spain,Real Madrid,La Liga,Right,63,71,78,82,70,67,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
201505,David López,79,CB,CDM,DEF,33,Spain,Girona,La Liga,Right,45,57,70,65,80,74,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
230184,Diego Essler,79,LB,LM,DEF,23,Brazil,Atlético Mineiro,Serie A,Left,89,58,70,77,74,59,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
236499,Douglas Luiz,79,CDM,CM,MID,25,Brazil,Aston Villa,Premier League,Right,66,72,82,78,74,72,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
228413,E. Audero,79,GK,,GK,26,Italy,Inter,Serie A,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
179813,E. Cavani,79,ST,,ATT,36,Uruguay,Boca Juniors,Liga Profesional,Right,59,82,68,72,51,72,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
235794,E. Eze,79,CAM,"CM,LW",MID,25,England,Crystal Palace,Premier League,Right,77,76,77,82,49,68,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
227678,E. Konsa,79,CB,,DEF,25,England,Aston Villa,Premier League,Right,77,39,62,71,80,76,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
238717,E. Pinnock,79,CB,,DEF,30,Jamaica,Brentford,Premier League,Left,70,37,57,62,80,82,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
234468,E. Reynoso,79,CAM,LM,MID,27,Argentina,Minnesota United,Major League Soccer,Left,65,67,78,80,59,67,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
205678,E. Višća,79,RM,RW,MID,33,Bosnia and Herzegovina,Trabzonspor,Super Lig,Right,84,78,76,80,47,62,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
247500,Edgar,79,CB,CDM,DEF,26,Spain,Almería,La Liga,Right,65,49,65,63,82,79,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
230168,Emelvinson,79,GK,,GK,35,Brazil,Bragantino,Serie A,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
231913,F. Aursnes,79,CM,"LM,RB",MID,27,Norway,Benfica,Liga Portugal,Right,76,66,78,79,74,80,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
247463,F. Balogun,79,ST,,ATT,21,United States,Monaco,Ligue 1,Right,80,79,62,77,23,69,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
234943,F. Neuhaus,79,CM,,MID,26,Germany,Borussia Mönchengladbach,Bundesliga,Right,67,72,78,79,67,69,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
201269,F. Rønnow,79,GK,,GK,30,Denmark,FC Union Berlin,Bundesliga,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
189125,G. Bonaventura,79,CM,CAM,MID,33,Italy,Fiorentina,Serie A,Right,69,78,80,80,70,67,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
231340,G. Montiel,79,RB,RWB,DEF,26,Argentina,Nottingham Forest,Premier League,Right,82,62,69,75,76,81,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
253002,G. Raspadori,79,CF,"ST,LW",ATT,23,Italy,Napoli,Serie A,Right,81,78,68,81,27,59,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
199813,G. Trauner,79,CB,,DEF,31,Austria,Feyenoord,Eredivisie,Right,63,57,67,67,80,86,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
230312,Gabri Prestão,79,GK,,GK,31,Brazil,Internacional,Serie A,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
224411,Gonçalo Guedes,79,ST,LM,ATT,26,Portugal,Benfica,Liga Portugal,Right,86,81,73,82,38,70,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
257179,Gonçalo Inácio,79,CB,,DEF,21,Portugal,Sporting CP,Liga Portugal,Left,80,36,61,61,80,78,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
203263,H. Maguire,79,CB,,DEF,30,England,Manchester United,Premier League,Right,46,57,67,65,78,82,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
200155,H. Vanaken,79,CM,CAM,MID,30,Belgium,Club Brugge,Jupiler Pro League,Right,45,79,81,75,59,76,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
215998,I. Fernández,79,CAM,"CM,RM",MID,33,Argentina,River Plate,Liga Profesional,Left,75,76,80,79,69,74,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
181458,I. Perišić,79,LW,LWB,ATT,34,Croatia,Tottenham Hotspur,Premier League,Right,71,78,80,79,73,75,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
230021,J. Aidoo,79,CB,,DEF,27,Ghana,Celta de Vigo,La Liga,Right,75,27,47,50,78,88,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
224371,J. Bowen,79,RM,RW,MID,26,England,West Ham United,Premier League,Left,77,77,74,80,44,66,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
225100,J. Gomez,79,CB,RB,DEF,26,England,Liverpool,Premier League,Right,82,27,68,70,79,77,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
210881,J. McGinn,79,CM,"RM,CDM",MID,28,Scotland,Aston Villa,Premier League,Left,68,74,75,77,73,81,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
214979,J. Musso,79,GK,,GK,29,Argentina,Atalanta,Serie A,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
202695,J. Tarkowski,79,CB,,DEF,30,England,Everton,Premier League,Right,55,45,62,60,81,79,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
251805,J. Timber,79,CB,RB,DEF,22,Netherlands,Arsenal,Premier League,Right,78,47,67,77,80,80,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
245388,J. Todibo,79,CB,,DEF,23,France,Nice,Ligue 1,Right,74,47,63,67,80,78,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
172871,J. Vertonghen,79,CB,,DEF,36,Belgium,Anderlecht,Jupiler Pro League,Left,65,61,72,66,81,78,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
256325,J. Šutalo,79,CB,,DEF,23,Croatia,Ajax,Eredivisie,Right,77,32,61,72,80,79,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
230234,Jorge Andrão,79,CDM,CM,MID,27,Brazil,Fluminense,Serie A,Right,67,62,74,75,78,76,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
212442,José Sá,79,GK,,GK,30,Portugal,Wolverhampton Wanderers,Premier League,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
197891,Juanmi,79,LM,ST,MID,30,Spain,Al Riyadh,Pro League,Right,79,79,72,80,31,62,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
211748,K. Demirbay,79,CM,"CDM,CAM",MID,29,Germany,Galatasaray,Super Lig,Left,59,76,79,81,71,71,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
195365,K. Kampl,79,CM,CDM,MID,32,Slovenia,RB Leipzig,Bundesliga,Right,65,66,80,81,64,61,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
224081,K. Phillips,79,CDM,CM,MID,27,England,Manchester City,Premier League,Right,66,65,76,75,77,76,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
247246,K. Thuram,79,CM,CDM,MID,22,France,Nice,Ligue 1,Right,72,72,77,78,77,79,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
200610,K. Volland,79,ST,"CAM,CF",ATT,30,Germany,FC Union Berlin,Bundesliga,Left,68,82,78,78,46,84,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
204311,K. Zouma,79,CB,,DEF,28,France,West Ham United,Premier League,Right,61,51,61,56,79,83,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
226376,Kaku,79,CAM,LM,MID,28,Paraguay,Al Ain,Pro League,Left,81,72,81,80,52,64,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
219733,L. Ajorque,79,ST,,ATT,29,France,FSV Mainz 05,Bundesliga,Left,58,79,63,70,46,87,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
229906,L. Bailey,79,RM,"ST,RW",MID,25,Jamaica,Aston Villa,Premier League,Left,90,77,73,82,33,62,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
189805,L. de Jong,79,ST,,ATT,32,Netherlands,PSV,Eredivisie,Right,41,79,71,71,46,77,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
200458,L. Digne,79,LB,,DEF,29,France,Aston Villa,Premier League,Left,76,69,78,76,76,74,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
241187,L. Geertruida,79,RB,"CB,CDM",DEF,22,Netherlands,Feyenoord,Eredivisie,Right,78,53,69,75,79,80,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
222331,L. Klostermann,79,CB,RB,DEF,27,Germany,RB Leipzig,Bundesliga,Right,81,50,64,71,81,77,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
244261,L. Majer,79,CM,,MID,25,Croatia,VfL Wolfsburg,Bundesliga,Left,66,73,81,83,60,67,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
199110,L. Muriel,79,ST,,ATT,32,Colombia,Atalanta,Serie A,Right,88,80,73,85,27,68,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
235008,L. Robertone,79,CM,"CAM,CDM",MID,26,Argentina,Almería,La Liga,Right,84,77,77,80,72,73,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
199833,L. Unnerstall,79,GK,,GK,32,Germany,FC Twente,Eredivisie,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
215270,L. Zelarayán,79,CAM,CF,MID,31,Armenia,Al Fateh,Pro League,Right,71,77,78,82,46,65,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
230498,Luimo Boas Santos,79,ST,,ATT,23,Brazil,Santos,Serie A,Right,83,79,65,81,28,64,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
252154,M. Carnesecchi,79,GK,,GK,23,Italy,Atalanta,Serie A,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
227174,M. Cash,79,RB,RWB,DEF,25,Poland,Aston Villa,Premier League,Right,80,66,71,75,74,75,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
235840,M. Di Gregorio,79,GK,,GK,25,Italy,Monza,Serie A,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
199439,M. Gregoritsch,79,ST,,ATT,29,Austria,SC Freiburg,Bundesliga,Left,59,79,71,72,42,76,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
236496,M. Guendouzi,79,CM,CF,MID,24,France,Lazio,Serie A,Right,74,69,78,78,74,81,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
245155,M. Kudus,79,RW,CAM,ATT,22,Ghana,West Ham United,Premier League,Left,90,74,71,84,59,75,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
235374,M. Lazzari,79,RB,,DEF,29,Italy,Lazio,Serie A,Right,92,62,76,82,70,66,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
198009,M. Perin,79,GK,,GK,30,Italy,Juventus,Serie A,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
199641,M. Sels,79,GK,,GK,31,Belgium,Strasbourg,Ligue 1,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
190745,M. Silvestri,79,GK,,GK,32,Italy,Udinese,Serie A,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
243854,M. Simakan,79,CB,RB,DEF,23,France,RB Leipzig,Bundesliga,Right,74,43,64,68,80,80,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
228093,M. Thuram,79,ST,,ATT,25,France,Inter,Serie A,Right,84,77,71,78,48,76,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
198141,Marc Bartra,79,CB,,DEF,32,Spain,Real Betis,La Liga,Right,71,61,72,72,79,77,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
167959,Marcelo Grohe,79,GK,,GK,36,Brazil,Al Ittihad,Pro League,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
192638,Marcos Alonso,79,LB,CB,DEF,32,Spain,FC Barcelona,La Liga,Left,51,74,81,77,78,76,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
253124,Matheus Nunes,79,CM,LM,MID,24,Portugal,Manchester City,Premier League,Right,83,71,74,81,73,77,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
230625,Matheus Reis,79,CB,"LB,LWB",DEF,28,Brazil,Sporting CP,Liga Portugal,Left,73,53,67,74,79,83,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
230251,Melvin Parrela,79,CDM,,MID,23,Brazil,Bragantino,Serie A,Right,71,70,70,72,80,84,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
206590,Moi Gómez,79,CM,"LM,RM",MID,29,Spain,Osasuna,La Liga,Right,66,75,80,78,61,61,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
216475,Morales,79,ST,LM,ATT,35,Spain,Villarreal,La Liga,Right,79,82,75,81,52,67,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
244749,N. Aguerd,79,CB,,DEF,27,Morocco,West Ham United,Premier League,Left,71,50,64,64,81,75,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
239770,N. Casale,79,CB,,DEF,25,Italy,Lazio,Serie A,Right,77,53,66,69,80,79,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
238095,N. Milenković,79,CB,,DEF,25,Serbia,Fiorentina,Serie A,Right,64,45,62,62,79,83,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
226166,N. Mukiele,79,RB,"RWB,CB",DEF,25,France,Paris Saint Germain,Ligue 1,Right,77,49,68,72,80,80,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
256516,Nico Williams,79,RM,LM,MID,20,Spain,Athletic Club,La Liga,Right,93,73,72,83,33,60,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
219812,P. Ciurria,79,RM,,MID,28,Italy,Monza,Serie A,Left,81,74,77,79,48,61,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
212138,P. Frankowski,79,RWB,LWB,DEF,28,Poland,Lens,Ligue 1,Right,91,72,75,76,69,74,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
256197,P. Hincapié,79,CB,,DEF,21,Ecuador,Bayer 04 Leverkusen,Bundesliga,Left,82,40,64,72,79,77,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
231366,P. Lienhart,79,CB,,DEF,26,Austria,SC Freiburg,Bundesliga,Right,70,28,59,63,81,76,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
241854,P. Schuurs,79,CB,,DEF,23,Netherlands,Torino,Serie A,Right,72,64,74,69,81,75,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
205812,P. Terracciano,79,GK,,GK,33,Italy,Fiorentina,Serie A,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
189505,Pedro,79,RW,LW,ATT,35,Spain,Lazio,Serie A,Right,70,74,76,86,36,50,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
240709,R. Baku,79,RB,RW,DEF,25,Germany,VfL Wolfsburg,Bundesliga,Right,81,73,74,81,72,77,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
